,sticker_id,price
1087,Наклейка | jabbi (золотая) | Рио 2022,15.0
1088,Наклейка | sh1ro (Gold) | Antwerp 2022,14.99
1089,Наклейка | DavCost (металлическая) | Клуж-Напока 2015,14.99
1090,Наклейка | flamie (металлическая) | Краков 2017,14.99
1091,Наклейка | Xyp9x (металлическая) | Краков 2017,14.98
1092,Наклейка | Natus Vincere | DreamHack 2014,14.97
1093,Наклейка | hooch (металлическая) | Кёльн 2016,14.95
1094,Наклейка | wayLander (металлическая) | Кёльн 2016,14.87
1095,Наклейка | OpTic Gaming (голографическая) | Кёльн 2016,14.87
1096,Наклейка | sjuush (золотая) | Рио 2022,14.75
1097,Наклейка | broky (золотая) | Рио 2022,14.75
1098,Наклейка | Fnatic (металлическая) | MLG Columbus 2016,14.75
1099,Наклейка | hazed (металлическая) | Клуж-Напока 2015,14.79
1100,Наклейка | b1t (золотая) | Антверпен 2022,14.74
1101,Наклейка | RpK (металлическая) | Кёльн 2016,14.69
1102,Наклейка | s1mple | Краков 2017,14.69
1103,Наклейка | mou (металлическая) | Атланта 2017,13.97
1104,Наклейка | daps (металлическая) | Кёльн 2016,14.4
1105,Наклейка | Space Soldiers (металлическая) | Бостон 2018,14.63
1106,Наклейка | seized (металлическая) | Краков 2017,14.62
1107,Наклейка | Natus Vincere (металлическая) | Колумбус 2016,14.56
1108,Наклейка | chrisJ (золотая) | Берлин 2019,14.54
1109,Наклейка | SK Gaming (металлическая) | Кёльн 2016,14.52
1110,Наклейка | tarik (металлическая) | Колумбус 2016,14.51
1111,Наклейка | История о драконе (голографическая),14.51
1112,Наклейка | FaZe Clan (металлическая) | Краков 2017,14.49
1113,Наклейка | fer (металлическая) | Кёльн 2015,14.45
1114,Наклейка | Spinx (золотая) | Рио 2022,14.39
1115,Наклейка | electronic | Атланта 2017,14.05
1116,Наклейка | bondik (металлическая) | Клуж-Напока 2015,14.4
1117,Наклейка | gob b (металлическая) | Клуж-Напока 2015,14.04
1118,Наклейка | Professor_Chaos (металлическая) | Колумбус 2016,14.31
1119,Наклейка | SPUNJ (металлическая) | Кёльн 2015,14.31
1120,Наклейка | EliGe (золотая) | Рио 2022,14.27
1121,Наклейка | Happy (металлическая) | Кёльн 2015,14.22
1122,Наклейка | chelo (золотая) | Берлин 2019,14.17
1123,Наклейка | tarik (металлическая) | Бостон 2018,14.14
1124,Наклейка | NiKo | Атланта 2017,13.81
1125,Наклейка | s1mple | Кёльн 2016,14.14
1126,Наклейка | ScreaM | Бостон 2018,14.12
1127,Наклейка | FlameZ (золотая) | Рио 2022,14.11
1128,Наклейка | mousesports (голографическая) | Колумбус 2016,14.03
1129,Наклейка | MSL | Лондон 2018,14.0
1130,Наклейка | MSL | Лондон 2018,14.0
1131,Наклейка | Всемирная элита (голографическая),13.99
1132,Наклейка | Kjaerbye (металлическая) | Атланта 2017,13.4
1133,Наклейка | Бегом марш (металлическая),13.93
1134,Наклейка | NAF (металлическая) | Бостон 2018,13.92
1135,Наклейка | Vitality (золотая) | Рио 2022,13.81
1136,Наклейка | Gambit Gaming (металлическая) | Кёльн 2016,13.75
1137,Наклейка | NQZ (голографическая) | Рио 2022,13.68
1138,Наклейка | Vega Squadron (металлическая) | Бостон 2018,13.41
1139,Наклейка | Brollan (золотая) | Рио 2022,13.6
1140,Наклейка | WorldEdit (металлическая) | Клуж-Напока 2015,13.26
1141,Наклейка | Spiidi (металлическая) | Атланта 2017,13.26
1142,Наклейка | Virtus.Pro | DreamHack 2014,13.58
1143,Наклейка | freakazoid (металлическая) | Кёльн 2015,13.52
1144,Наклейка | Happy (металлическая) | Колумбус 2016,13.52
1145,Наклейка | pronax (металлическая) | Атланта 2017,13.5
1146,Наклейка | BIG (металлическая) | Бостон 2018,13.48
1147,Наклейка | GuardiaN (металлическая) | Клуж-Напока 2015,13.46
1148,Наклейка | rain (металлическая) | Бостон 2018,13.45
1149,Наклейка | FaZe Clan (золотая) | Стокгольм 2021,13.43
1150,Наклейка | STYKO (металлическая) | Атланта 2017,13.46
1151,Наклейка | shroud | Клуж-Напока 2015,13.42
1152,Наклейка | oSee (золотая) | Рио 2022,13.41
1153,Наклейка | mousesports (голографическая) | Кёльн 2016,13.41
1154,Наклейка | fer (металлическая) | Кёльн 2016,13.4
1155,Наклейка | xertioN (золотая) | Рио 2022,13.4
1156,Наклейка | MOUZ (голографическая) | Стокгольм 2021,13.39
1157,Наклейка | tarik (металлическая) | Клуж-Напока 2015,13.3
1158,Наклейка | FalleN | Кёльн 2015,13.24
1159,Наклейка | MSL | Клуж-Напока 2015,13.24
1160,Наклейка | Торнадо хаоса (металлическая),13.24
1161,Наклейка | apEX (металлическая) | Клуж-Напока 2015,13.19
1162,Наклейка | Astralis (металлическая) | Краков 2017,13.17
1163,Наклейка | Natus Vincere (металлическая) | Лондон 2018,13.14
1164,Наклейка | Virtus.Pro (золотая) | Стокгольм 2021,13.11
1165,Наклейка | Sprout Esports (голографическая) | Бостон 2018,13.08
1166,Наклейка | TACO (золотая) | Рио 2022,13.08
1167,Наклейка | FL1T (золотая) | Рио 2022,13.08
1168,Наклейка | Liazz (золотая) | Рио 2022,13.06
1169,Наклейка | Flipsid3 Tactics (голографическая) | Кёльн 2016,13.05
1170,Наклейка | Stewie2K (золотая) | Берлин 2019,13.02
1171,Наклейка | arT (Gold) | Antwerp 2022,13.02
1172,Наклейка | Counter Logic Gaming (металлическая) | Кёльн 2015,12.96
1173,Наклейка | DeadFox (металлическая) | Атланта 2017,12.94
1174,Наклейка | sh1ro (золотая) | Стокгольм 2021,12.94
1175,Наклейка | GeT_RiGhT (металлическая) | Кёльн 2016,12.9
1176,Наклейка | Virtus.pro | Катовице 2015,12.89
1177,Наклейка | Pimp | Клуж-Напока 2015,12.79
1178,Наклейка | karrigan (Gold) | Antwerp 2022,12.84
1179,Наклейка | Огненный 6 разряд (голографическая),12.82
1180,Наклейка | nex (металлическая) | Кёльн 2016,12.51
1181,Наклейка | Sico (золотая) | Берлин 2019,12.81
1182,Наклейка | rain (золотая) | Антверпен 2022,12.79
1183,Наклейка | Dosia (металлическая) | Краков 2017,12.78
1184,Наклейка | woxic (золотая) | Берлин 2019,12.48
1185,Наклейка | Hiko (металлическая) | Колумбус 2016,12.74
1186,Наклейка | Zeus (металлическая) | Краков 2017,12.76
1187,Наклейка | Entropiq (металлическая) | Стокгольм 2021,12.76
