,id,gun_id,sticker1_id,sticker2_id,sticker3_id,sticker4_id,price
218,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: NiKo | Антверпен 2022, NiKo | Антверпен 2022, NiKo | Антверпен 2022, NiKo | Антверпен 2022218",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | NiKo | Антверпен 2022,Наклейка | NiKo | Антверпен 2022,Наклейка | NiKo | Антверпен 2022,Наклейка | NiKo | Антверпен 2022,1.53
219,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: flamie | Кёльн 2015, NAF (блёстки) | Антверпен 2022, ESPADA | РМР 2020219",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | flamie | Кёльн 2015,Наклейка | NAF (блёстки) | Антверпен 2022,Наклейка | ESPADA | РМР 2020,,1.5
220,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Bad News Eagles | Антверпен 2022, Bad News Eagles | Антверпен 2022, Bad News Eagles | Антверпен 2022, Bad News Eagles | Антверпен 2022220",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Bad News Eagles | Антверпен 2022,Наклейка | Bad News Eagles | Антверпен 2022,Наклейка | Bad News Eagles | Антверпен 2022,Наклейка | Bad News Eagles | Антверпен 2022,1.5
221,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Vitality | РМР 2020, FURIA | РМР 2020, OG | РМР 2020221",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Vitality | РМР 2020,Наклейка | FURIA | РМР 2020,Наклейка | OG | РМР 2020,,1.51
222,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | Антверпен 2022, Ax1Le (голографическая) | Стокгольм 2021, b1t | Стокгольм 2021, Везунчик222",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | Антверпен 2022,Наклейка | Ax1Le (голографическая) | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,Наклейка | Везунчик,1.45
223,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | Стокгольм 2021, Natus Vincere | Стокгольм 2021, Natus Vincere | Стокгольм 2021, Natus Vincere | Стокгольм 2021223",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,1.53
224,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | Антверпен 2022224,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | Антверпен 2022,,,,1.55
225,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: G2 Esports | Стокгольм 2021, G2 Esports | Стокгольм 2021, G2 Esports | Стокгольм 2021, G2 Esports | Стокгольм 2021225",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | G2 Esports | Стокгольм 2021,Наклейка | G2 Esports | Стокгольм 2021,Наклейка | G2 Esports | Стокгольм 2021,Наклейка | G2 Esports | Стокгольм 2021,1.51
226,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Bad News Eagles | Антверпен 2022, Bad News Eagles | Антверпен 2022, Bad News Eagles | Антверпен 2022, juanflatroo | Антверпен 2022226",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Bad News Eagles | Антверпен 2022,Наклейка | Bad News Eagles | Антверпен 2022,Наклейка | Bad News Eagles | Антверпен 2022,Наклейка | juanflatroo | Антверпен 2022,1.49
227,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: drop | Стокгольм 2021, drop | Стокгольм 2021, drop | Стокгольм 2021, drop | Стокгольм 2021227",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | drop | Стокгольм 2021,Наклейка | drop | Стокгольм 2021,Наклейка | drop | Стокгольм 2021,Наклейка | drop | Стокгольм 2021,1.55
228,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: drop | Стокгольм 2021, drop | Стокгольм 2021, drop | Стокгольм 2021, drop | Стокгольм 2021228",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | drop | Стокгольм 2021,Наклейка | drop | Стокгольм 2021,Наклейка | drop | Стокгольм 2021,Наклейка | drop | Стокгольм 2021,1.55
229,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Gen.G | РМР 2020229,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Gen.G | РМР 2020,,,,1.55
230,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Код «Дружба»230,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Код «Дружба»,,,,1.56
