sticker_id,price
Наклейка | Virtus.Pro (металлическая) | Атланта 2017,58.25

Наклейка | GuardiaN (золотая) | Катовице 2019,57.84

Наклейка | Stewie2K (металлическая) | Краков 2017,56.41

Наклейка | tonyblack (золотая) | Катовице 2019,57.50

Наклейка | Brehze (золотая) | Рио 2022,57.50

Наклейка | ANDROID (золотая) | Лондон 2018,57.50

Наклейка | tabseN (золотая) | Катовице 2019,57.62

Наклейка | Gambit Gaming (металлическая) | Атланта 2017,57.24

Наклейка | LEGIJA (металлическая) | Краков 2017,55.45

Наклейка | RUBINO (металлическая) | Атланта 2017,56.30

Наклейка | crush (золотая) | Катовице 2019,55.62

Наклейка | fitch (золотая) | Катовице 2019,56.48

Наклейка | autimatic (металлическая) | Краков 2017,56.28

Наклейка | Happy (металлическая) | Кёльн 2016,56.13

Наклейка | shox (металлическая) | Кёльн 2016,57.27

Наклейка | Sprout Esports (металлическая) | Бостон 2018,55.17

Наклейка | FalleN (металлическая) | Колумбус 2016,55.04

Наклейка | seang@res | Бостон 2018,55.00

Наклейка | shroud (металлическая) | Кёльн 2015,55.00

Наклейка | Magisk (металлическая) | Атланта 2017,54.79

Наклейка | Boombl4 (золотая) | Катовице 2019,54.37

Наклейка | SK Gaming (голографическая) | Атланта 2017,53.99

Наклейка | wayLander (золотая) | Катовице 2019,53.91

Наклейка | smooya (золотая) | Катовице 2019,53.96

Наклейка | coldzera (золотая) | Катовице 2019,53.87

Наклейка | FugLy (золотая) | Катовице 2019,53.86

Наклейка | BnTeT (металлическая) | Бостон 2018,53.56

Наклейка | SicK (золотая) | Лондон 2018,52.99

Наклейка | Ex6TenZ (металлическая) | Клуж-Напока 2015,52.76

Наклейка | device (золотая) | Берлин 2019,52.69

Наклейка | TACO (золотая) | Катовице 2019,52.63

Наклейка | Brollan (золотая) | Катовице 2019,52.68

Наклейка | malta (золотая) | Катовице 2019,52.62

Наклейка | sdy (золотая) | Рио 2022,52.63

Наклейка | olofmeister (золотая) | Катовице 2019,52.63

Наклейка | FalleN (металлическая) | Краков 2017,52.27

Наклейка | Hiko (золотая) | Лондон 2018,49.93

Наклейка | k0nfig (металлическая) | Атланта 2017,52.06

Наклейка | AZR (золотая) | Лондон 2018,52.97

Наклейка | daps (золотая) | Катовице 2019,51.56

Наклейка | Stewie2K (металлическая) | Колумбус 2016,51.38

Наклейка | Rickeh (золотая) | Лондон 2018,52.04

Наклейка | hutji (золотая) | Лондон 2018,51.56

Наклейка | Attacker (золотая) | Катовице 2019,50.00

Наклейка | s1mple | Атланта 2017,49.97

Наклейка | jdm64 (металлическая) | Атланта 2017,49.71

Наклейка | FaZe Clan (металлическая) | Бостон 2018,49.79

Наклейка | bodyy (золотая) | Катовице 2019,48.87

Наклейка | Counter Logic Gaming (металлическая) | Кёльн 2016,49.48

Наклейка | device (золотая) | Стокгольм 2021,49.36

Наклейка | Охотник за головами (металлическая),48.94

Наклейка | jkaem (золотая) | Лондон 2018,48.67

Наклейка | ShahZaM (золотая) | Лондон 2018,46.81

Наклейка | bodyy (золотая) | Лондон 2018,48.53

Наклейка | n0thing (металлическая) | Краков 2017,48.38

Наклейка | Zeus (золотая) | Катовице 2019,48.67

Наклейка | Happy (металлическая) | Клуж-Напока 2015,48.37

Наклейка | ScreaM (металлическая) | Колумбус 2016,48.23

Наклейка | NiKo (золотая) | Стокгольм 2021,48.21

Наклейка | mir (золотая) | Лондон 2018,47.74

Наклейка | Kvik (золотая) | Лондон 2018,49.39

Наклейка | SmithZz (золотая) | Лондон 2018,48.39

Наклейка | CeRq (золотая) | Катовице 2019,47.51

Наклейка | HEN1 (металлическая) | Бостон 2018,47.33

Наклейка | balblna (золотая) | Лондон 2018,47.15

Наклейка | Cloud9 (голографическая) | Бостон 2018,47.08

Наклейка | mou (металлическая) | Кёльн 2016,45.94

Наклейка | HellRaisers (металлическая) | Атланта 2017,45.82

Наклейка | Team Liquid (металлическая) | Кёльн 2016,46.99

Наклейка | gla1ve (золотая) | Катовице 2019,46.81

Наклейка | Team Dignitas (голографическая) | Кёльн 2016,46.78

Наклейка | steel (металлическая) | Краков 2017,46.47

Наклейка | STYKO (золотая) | Лондон 2018,46.75

Наклейка | Brehze (золотая) | Катовице 2019,46.26

Наклейка | Fnatic (голографическая) | Атланта 2017,46.26

Наклейка | Lekr0 (металлическая) | Бостон 2018,46.00

Наклейка | ableJ (золотая) | Катовице 2019,46.00

Наклейка | Team EnVyUs (металлическая) | Атланта 2017,43.70

Наклейка | Snappi (золотая) | Лондон 2018,47.24

Наклейка | Kvik (золотая) | Катовице 2019,43.53

Наклейка | flusha (золотая) | Лондон 2018,44.16

Наклейка | ESL One Cologne 2014 (красная),45.25

Наклейка | COLDYY1 (золотая) | Лондон 2018,45.15

Наклейка | oskar (металлическая) | Краков 2017,45.03

Наклейка | Team Dignitas (металлическая) | Клуж-Напока 2015,45.00

Наклейка | k0nfig (металлическая) | Краков 2017,44.85

Наклейка | Liazz (золотая) | Катовице 2019,44.40

Наклейка | ISSAA (золотая) | Лондон 2018,44.53

Наклейка | GeT_RiGhT (золотая) | Катовице 2019,44.40

Наклейка | apEX (металлическая) | Краков 2017,44.39

Наклейка | Natus Vincere (голографическая) | Кёльн 2014,44.21

Наклейка | OpTic Gaming (голографическая) | Атланта 2017,44.30

Наклейка | sterling (золотая) | Катовице 2019,43.66

Наклейка | Team EnVyUs (металлическая) | Катовице 2015,43.66

Наклейка | Xizt (золотая) | Лондон 2018,43.01

Наклейка | Natus Vincere (металлическая) | DreamHack 2014,43.67

Наклейка | Virtus.Pro (металлическая) | DreamHack 2014,43.67

Наклейка | B1ad3 (металлическая) | Краков 2017,43.41

Наклейка | shox (металлическая) | Краков 2017,43.38

Наклейка | Skadoodle (металлическая) | Колумбус 2016,42.86

Наклейка | tiziaN (золотая) | Катовице 2019,43.56
